identifier,latitude,longitude,type,nav_type,usage,region
JAPTA,40.93705166666667,-99.84163666666667,WAYPOINT,C,L,ENRT
JAPTI,34.107198333333336,-117.250815,WAYPOINT,W,,ENRT
JAPUX,34.474963333333335,-100.01769666666667,WAYPOINT,C,L,ENRT
JARAF,40.51719666666666,-77.87183666666667,WAYPOINT,C,,ENRT
JARAM,36.975926666666666,-83.93423333333334,WAYPOINT,R,L,ENRT
JARAX,32.76694666666667,-88.52266333333333,WAYPOINT,W,,ENRT
JARAY,7.653666666666666,155.66716666666667,WAYPOINT,W,,ENRT
JARBA,39.758905,-78.01912666666666,WAYPOINT,W,,ENRT
JARBI,43.387655,-114.20754666666667,WAYPOINT,W,,ENRT
JARDN,43.75415,-124.334565,WAYPOINT,W,,ENRT
JAREK,36.25313333333333,-93.52414166666667,WAYPOINT,W,,ENRT
JAREL,39.50008166666667,-85.68927666666667,WAYPOINT,R,,ENRT
JARER,41.20406666666667,-80.009895,WAYPOINT,W,,ENRT
JARES,31.055883333333334,-83.18688333333333,WAYPOINT,R,,ENRT
JARGU,39.40882333333333,-106.95634166666666,WAYPOINT,R,,ENRT
JARHD,38.49328666666667,-78.85143333333333,WAYPOINT,W,,ENRT
JARIK,36.155458333333335,-115.75656666666667,WAYPOINT,W,,ENRT
JARIN,14.759036666666667,144.45071666666666,WAYPOINT,W,,ENRT
JARIP,39.43692166666666,-82.89068666666667,WAYPOINT,W,,ENRT
JARIS,34.56789666666667,-118.25056833333333,WAYPOINT,W,,ENRT
JARKE,40.07451,-88.40072666666667,WAYPOINT,R,H,ENRT
JARLA,39.48637166666666,-123.33562,WAYPOINT,W,,ENRT
JARLI,40.65998166666667,-74.77088833333333,WAYPOINT,W,,ENRT
JARMA,32.421418333333335,-88.61996666666667,WAYPOINT,R,,ENRT
JARMO,32.91945333333334,-116.90294166666666,WAYPOINT,R,,ENRT
JARMU,43.30910166666666,-111.18693333333333,WAYPOINT,W,,ENRT
JAROG,36.08537166666667,-83.12221166666667,WAYPOINT,W,,ENRT
JAROM,44.166666666666664,-54.88333333333333,WAYPOINT,R,,ENRT
JARON,37.8862,-75.58829833333333,WAYPOINT,R,,ENRT
JAROV,30.901518333333332,-86.51749,WAYPOINT,W,,ENRT
JAROZ,33.57232,-114.45772833333334,WAYPOINT,R,L,ENRT
JARPA,35.703743333333335,-109.786665,WAYPOINT,W,,ENRT
JARPI,34.45504666666667,-103.241125,WAYPOINT,R,,ENRT
JARPU,30.22286666666667,-81.72590333333333,WAYPOINT,R,,ENRT
JARRD,33.46809666666667,-117.93741166666666,WAYPOINT,R,L,ENRT
JARRY,39.15713,-77.68776666666666,WAYPOINT,W,,ENRT
JARSO,39.58837666666667,-83.90700833333334,WAYPOINT,C,,ENRT
JARTA,40.10837,-74.45054666666667,WAYPOINT,W,,ENRT
JARVE,40.37208666666667,-106.75576,WAYPOINT,R,,ENRT
JARVS,42.737253333333335,-80.11858333333333,WAYPOINT,W,,ENRT
JARYY,33.724243333333334,-80.88634,WAYPOINT,W,,ENRT
JARZO,34.505045,-118.20422333333333,WAYPOINT,W,,ENRT
JASAB,36.607681666666664,-94.123,WAYPOINT,W,,ENRT
JASAG,25.725603333333332,-79.16765666666667,WAYPOINT,W,,ENRT
JASAX,37.33362,-79.95936,WAYPOINT,R,,ENRT
JASBO,26.769525,-81.81786666666666,WAYPOINT,W,,ENRT
JASBR,47.808675,-122.28341666666667,WAYPOINT,W,,ENRT
JASDA,30.217173333333335,-87.00596166666666,WAYPOINT,R,,ENRT
JASDO,33.51996666666667,-117.15215833333333,WAYPOINT,W,,ENRT
JASEN,39.056416666666664,-77.86753166666666,WAYPOINT,C,L,ENRT
JASER,33.99241,-117.68384,WAYPOINT,C,,ENRT
JASES,30.052658333333333,-85.552655,WAYPOINT,R,,ENRT
JASIG,38.042653333333334,-98.05983333333333,WAYPOINT,R,L,ENRT
JASIK,33.634205,-97.15946666666666,WAYPOINT,W,,ENRT
JASIN,30.291991666666668,-95.587635,WAYPOINT,W,,ENRT
JASKO,38.87600333333334,-86.55605333333334,WAYPOINT,W,,ENRT
JASLO,40.04242,-82.97053166666667,WAYPOINT,W,,ENRT
JASMN,30.28393,-86.27558833333333,WAYPOINT,R,,ENRT
JASOB,65.35470833333333,-167.872375,WAYPOINT,W,,ENRT
JASON,19.905124999999998,-155.86883333333333,WAYPOINT,C,B,ENRT
JASOR,44.389223333333334,-68.20331833333333,WAYPOINT,W,,ENRT
JASPA,32.284351666666666,-97.055395,WAYPOINT,C,,ENRT
JASPE,36.08844166666667,-93.18965333333334,WAYPOINT,R,L,ENRT
JASPR,30.309458333333332,-86.674435,WAYPOINT,W,,ENRT
JASPS,38.04073,-97.2725,WAYPOINT,W,,ENRT
JASPU,40.45324,-79.25016333333333,WAYPOINT,W,,ENRT
JASSE,36.069255,-111.807635,WAYPOINT,W,H,ENRT
JASSI,37.275666666666666,-76.2,WAYPOINT,C,,ENRT
JASTI,44.02066666666666,-101.43766666666667,WAYPOINT,W,H,ENRT
JASVO,38.966723333333334,-84.20533,WAYPOINT,W,,ENRT
JATAL,24.535683333333335,-81.65252333333333,WAYPOINT,W,,ENRT
JATAN,29.783478333333335,-100.25473833333334,WAYPOINT,C,,ENRT
JATEK,36.257493333333336,-94.17361,WAYPOINT,W,,ENRT
JATEL,26.859773333333333,-80.68608833333333,WAYPOINT,R,,ENRT
JATEX,44.02335166666667,-88.68400833333334,WAYPOINT,W,,ENRT
JATIL,70.20767,-151.003305,WAYPOINT,W,L,ENRT
JATIM,27.819836666666667,-97.940625,WAYPOINT,W,,ENRT
JATIP,37.457605,-122.17214833333334,WAYPOINT,W,,ENRT
JATIT,33.625746666666664,-88.41863833333333,WAYPOINT,R,,ENRT
JATLA,34.30697333333333,-103.23989666666667,WAYPOINT,C,,ENRT
JATOD,39.90942,-86.14036833333333,WAYPOINT,W,,ENRT
JATOM,34.69148,-92.3895,WAYPOINT,W,,ENRT
JATRI,36.3078,-98.285845,WAYPOINT,R,,ENRT
JATSA,30.972503333333332,-97.558625,WAYPOINT,W,,ENRT
JATSU,28.251293333333333,-80.60139333333333,WAYPOINT,R,,ENRT
JATTS,43.26674666666667,-112.90454666666666,WAYPOINT,C,L,ENRT
JATTU,34.80977333333333,-99.109015,WAYPOINT,C,,ENRT
JATUB,39.49132,-83.323295,WAYPOINT,W,,ENRT
JATVO,36.35861333333333,-94.20503333333333,WAYPOINT,W,,ENRT
JAURN,40.474795,-111.95314,WAYPOINT,C,L,ENRT
JAVAH,65.05668166666666,-147.35264666666666,WAYPOINT,R,,ENRT
JAVAM,44.33638,-87.57487666666667,WAYPOINT,W,,ENRT
JAVAS,40.759375,-92.78663333333333,WAYPOINT,C,H,ENRT
JAVAT,21.83578333333333,-159.76878333333335,WAYPOINT,C,,ENRT
JAVDA,36.734366666666666,-75.83587166666666,WAYPOINT,R,,ENRT
JAVIX,35.32600333333333,-77.98690666666667,WAYPOINT,R,,ENRT
JAVKU,39.754931666666664,-84.15081333333333,WAYPOINT,W,,ENRT
JAVLU,36.74099666666667,-76.10998166666667,WAYPOINT,W,,ENRT
JAVSI,34.02376666666667,-118.27316666666667,WAYPOINT,W,,ENRT
JAVTA,36.640373333333336,-87.38723,WAYPOINT,W,,ENRT
JAVTO,48.39270166666667,-122.39023666666667,WAYPOINT,R,,ENRT
JAVUN,45.75121,-69.95127,WAYPOINT,W,,ENRT
JAVUR,40.27659666666667,-80.65395333333333,WAYPOINT,W,,ENRT
JAVUX,26.852576666666668,-80.08514666666666,WAYPOINT,W,,ENRT
JAVVA,36.77559,-79.303475,WAYPOINT,C,L,ENRT
JAWAN,37.08826833333333,-76.33466666666666,WAYPOINT,R,,ENRT
JAWBN,48.02571,-122.83927666666666,WAYPOINT,C,L,ENRT
JAWED,40.02657166666667,-94.02400166666666,WAYPOINT,R,L,ENRT
JAWJA,30.170925,-83.80982333333333,WAYPOINT,W,H,ENRT
JAWSS,30.441596666666666,-80.78635833333334,WAYPOINT,C,B,ENRT
JAWSY,34.75180666666667,-113.96785,WAYPOINT,R,L,ENRT
JAWXE,41.168025,-83.438445,WAYPOINT,W,,ENRT
JAWXY,34.79056,-112.28911166666667,WAYPOINT,W,,ENRT
JAWZZ,41.40134666666667,-70.838875,WAYPOINT,W,H,ENRT
JAXAB,33.22347666666667,-95.40565333333333,WAYPOINT,C,L,ENRT
JAXAL,56.06910666666667,-132.64061666666666,WAYPOINT,W,,ENRT
JAXAP,29.701021666666666,-98.375245,WAYPOINT,C,,ENRT
JAXEN,30.157503333333334,-95.20562833333334,WAYPOINT,W,,ENRT
JAXEV,34.03415666666667,-117.55965833333333,WAYPOINT,W,,ENRT
JAXFE,36.76989666666667,-86.53668333333333,WAYPOINT,W,,ENRT
JAXID,38.841065,-84.60351333333334,WAYPOINT,W,,ENRT
JAXII,42.783611666666665,-83.85306166666666,WAYPOINT,W,,ENRT
JAXIS,56.521251666666664,-132.42268666666666,WAYPOINT,W,,ENRT
JAXIT,33.825825,-116.45225333333333,WAYPOINT,W,,ENRT
JAXOR,39.45355833333333,-77.373375,WAYPOINT,W,,ENRT
JAXOT,43.74035,-70.14060666666667,WAYPOINT,W,,ENRT
JAXSN,36.70637,-78.78721833333333,WAYPOINT,C,H,ENRT
JAXUP,42.525475,-82.85312333333333,WAYPOINT,R,,ENRT
JAXUS,42.65423833333333,-70.9714,WAYPOINT,W,,ENRT
JAXVI,64.31903333333334,-165.30416666666667,WAYPOINT,R,L,ENRT
JAYAR,41.35171833333333,-88.65241,WAYPOINT,R,,ENRT
JAYBE,42.63989333333333,-88.6366,WAYPOINT,W,L,ENRT
JAYBG,26.600621666666665,-80.80206833333334,WAYPOINT,W,,ENRT
JAYBO,38.85286166666667,-76.020725,WAYPOINT,W,,ENRT
JAYCE,39.95149333333333,-76.72357166666667,WAYPOINT,W,,ENRT
JAYDB,34.31968333333333,-78.35790166666666,WAYPOINT,C,L,ENRT
JAYDI,30.324526666666667,-87.023445,WAYPOINT,C,,ENRT
JAYEE,24.425963333333332,-77.72077166666666,WAYPOINT,C,B,ENRT
JAYEX,42.983333333333334,-90.23333333333333,WAYPOINT,W,,ENRT
JAYGE,42.83564166666667,-95.61795666666667,WAYPOINT,W,L,ENRT
JAYJA,29.585451666666668,-82.35533,WAYPOINT,C,,ENRT
JAYJO,30.335623333333334,-96.80900833333334,WAYPOINT,C,L,ENRT
JAYKE,47.39058166666667,-111.15265333333333,WAYPOINT,C,L,ENRT
JAYMC,26.975166666666667,-81.368,WAYPOINT,W,B,ENRT
JAYME,45.842018333333336,-89.32185333333334,WAYPOINT,C,L,ENRT
JAYMZ,31.768028333333334,-106.45082666666667,WAYPOINT,W,,ENRT
JAYNE,39.69074333333333,-104.60537666666667,WAYPOINT,W,,ENRT
JAYNO,28.401055,-97.573835,WAYPOINT,W,,ENRT
JAYOH,38.55005166666667,-76.92564333333334,WAYPOINT,W,,ENRT
JAYPE,7.525666666666667,157.16933333333333,WAYPOINT,W,,ENRT
JAYQE,64.72117166666666,-160.77436166666666,WAYPOINT,C,L,ENRT
JAYSI,37.024735,-75.06843166666667,WAYPOINT,R,,ENRT
JAYUK,37.918915,-97.69213833333333,WAYPOINT,W,,ENRT
JAYWY,45.917321666666666,-122.95253333333334,WAYPOINT,W,,ENRT
JAYXX,33.05408333333333,-95.83688333333333,WAYPOINT,W,,ENRT
JAYYB,58.30063,-134.43650333333332,WAYPOINT,W,,ENRT
JAYYG,31.80227,-106.423295,WAYPOINT,W,,ENRT
JAZDE,33.75781666666666,-101.83865833333333,WAYPOINT,R,,ENRT
JAZYY,20.793,-158.50983333333335,WAYPOINT,W,,ENRT
JAZZI,31.888365,-77.85826666666667,WAYPOINT,W,B,ENRT
JAZZY,39.93739,-87.41916,WAYPOINT,C,L,ENRT
JB,34.540825,-79.13644166666667,NDB,,,
JBAAY,37.70954833333333,-77.387725,WAYPOINT,W,,ENRT
JBBDT,49.0,-122.57038333333334,WAYPOINT,W,H,ENRT
JBEAM,37.787955,-85.639025,WAYPOINT,C,L,ENRT
JBIRD,33.122971666666665,-111.43697833333333,WAYPOINT,R,,ENRT
JBR,35.87161666666667,-90.586435,VOR_DME,K,,
JBULL,31.309161666666668,-91.30871833333333,WAYPOINT,W,,ENRT
JCALL,34.105671666666666,-117.18563,WAYPOINT,W,,ENRT
JCBSN,67.89300833333333,-163.203295,WAYPOINT,W,,ENRT
JCOBS,35.122638333333335,-91.95948333333334,WAYPOINT,W,,ENRT
JCT,30.592146666666668,-99.817155,VOR_DME,K,,
JD,38.47347,-89.73611166666667,NDB,,,
JDEAN,35.5746,-80.95644333333334,WAYPOINT,W,,ENRT
JDM,39.50591333333333,-101.04192333333333,NDB,,,
JDOGG,39.9433,-94.656905,WAYPOINT,R,,ENRT
JDRIG,31.06803,-85.61850166666666,WAYPOINT,W,,ENRT
JDUBB,38.293235,-77.64329333333333,WAYPOINT,W,,ENRT
JE,38.542161666666665,-92.06965666666666,NDB,,,
JEANY,36.40326833333334,-79.33602666666667,WAYPOINT,R,,ENRT
JEBBY,43.07,-57.8675,WAYPOINT,W,B,ENRT
JEBED,40.222793333333335,-119.82602,WAYPOINT,W,,ENRT
JEBEG,40.218376666666664,-115.41747,WAYPOINT,C,L,ENRT
JEBEP,35.623038333333334,-91.37059166666667,WAYPOINT,C,L,ENRT
JEBES,34.30726833333333,-103.40583166666667,WAYPOINT,C,,ENRT
JEBIK,39.25915833333333,-95.61690666666667,WAYPOINT,W,,ENRT
JEBNI,39.37435166666667,-85.5071,WAYPOINT,W,,ENRT
JEBNO,35.65770166666667,-120.369685,WAYPOINT,C,L,ENRT
JEBOB,47.79306,-111.692785,WAYPOINT,C,L,ENRT
JEBOD,37.109363333333334,-88.48375333333334,WAYPOINT,W,,ENRT
JEBOK,40.917705,-83.67169166666666,WAYPOINT,W,,ENRT
JEBOR,34.96743166666667,-76.959975,WAYPOINT,R,,ENRT
JEBUK,25.98587,-79.88335,WAYPOINT,W,,ENRT
JEBUN,43.65632,-71.45663666666667,WAYPOINT,W,,ENRT
JEBUR,35.533651666666664,-117.56755833333334,WAYPOINT,R,,ENRT
JECAJ,35.658136666666664,-120.42037666666667,WAYPOINT,W,,ENRT
JECCA,31.24164,-92.35697,WAYPOINT,W,,ENRT
JECKA,41.18969166666667,-83.74079166666667,WAYPOINT,R,H,ENRT
JEDAD,30.506938333333334,-86.68750666666666,WAYPOINT,R,,ENRT
JEDAK,38.335103333333336,-121.851055,WAYPOINT,R,,ENRT
JEDAS,29.817591666666665,-96.58857,WAYPOINT,W,,ENRT
JEDAV,34.555508333333336,-85.053815,WAYPOINT,W,,ENRT
JEDDI,33.658073333333334,-80.72494,WAYPOINT,C,,ENRT
JEDEL,37.34162333333333,-77.47621166666667,WAYPOINT,W,,ENRT
JEDEM,43.321931666666664,-88.34248,WAYPOINT,W,,ENRT
JEDER,37.321756666666666,-84.75236166666667,WAYPOINT,W,H,ENRT
JEDET,44.45677333333333,-92.72343166666667,WAYPOINT,C,,ENRT
JEDEV,32.550068333333336,-114.74297166666666,WAYPOINT,R,,ENRT
JEDGI,35.46893166666667,-120.68791666666667,WAYPOINT,R,L,ENRT
JEDGU,40.77212333333333,-88.80180333333334,WAYPOINT,W,,ENRT
JEDHI,39.969303333333336,-122.09154,WAYPOINT,W,,ENRT
JEDID,35.03420166666667,-117.62418166666667,WAYPOINT,R,,ENRT
JEDIG,33.953118333333336,-117.23583833333333,WAYPOINT,W,,ENRT
JEDNA,36.320591666666665,-115.65386166666667,WAYPOINT,W,H,ENRT
JEDNO,40.706605,-73.92595,WAYPOINT,W,,ENRT
JEDOK,39.35064333333333,-121.95420666666666,WAYPOINT,W,,ENRT
JEDOM,32.488888333333335,-85.241585,WAYPOINT,W,,ENRT
JEDOP,32.11773,-86.16804166666667,WAYPOINT,R,L,ENRT
JEDPA,37.837015,-88.68425833333333,WAYPOINT,W,L,ENRT
JEDPO,36.134236666666666,-115.11895333333334,WAYPOINT,W,,ENRT
JEDRU,41.62068333333333,-72.72085166666666,WAYPOINT,W,,ENRT
JEDSA,46.134386666666664,-123.301475,WAYPOINT,W,,ENRT
JEDUM,44.304065,-68.58341,WAYPOINT,W,,ENRT
JEEPP,30.40359,-86.38417666666666,WAYPOINT,W,,ENRT
JEETI,21.234,-157.85283333333334,WAYPOINT,W,,ENRT
JEETT,33.708625,-88.52011,WAYPOINT,W,,ENRT
JEFCO,37.086985,-76.56981,WAYPOINT,R,,ENRT
JEFEL,39.358398333333334,-104.239355,WAYPOINT,R,L,ENRT
JEFER,31.976488333333332,-86.64170166666666,WAYPOINT,R,L,ENRT
JEFFF,41.24106333333334,-74.457215,WAYPOINT,C,H,ENRT
JEFFI,31.22372,-81.53892833333333,WAYPOINT,R,,ENRT
JEFFO,22.107113333333334,-71.3538,WAYPOINT,C,B,ENRT
JEFFR,36.987046666666664,-76.38531833333333,WAYPOINT,C,,ENRT
JEFFY,34.742216666666664,-118.60006333333334,WAYPOINT,C,L,ENRT
JEFLO,39.42317333333333,-81.45092833333334,WAYPOINT,W,,ENRT
JEFRY,24.583671666666667,-77.65177666666666,WAYPOINT,C,B,ENRT
JEFSN,38.602758333333334,-77.437835,WAYPOINT,W,,ENRT
JEFSW,30.485971666666668,-100.38784333333334,WAYPOINT,W,,ENRT
JEGAV,32.49124666666667,-114.60992833333333,WAYPOINT,R,,ENRT
JEGES,41.253688333333336,-78.95821166666667,WAYPOINT,W,,ENRT
JEGET,36.32022,-114.93623166666667,WAYPOINT,R,,ENRT
JEGEX,33.94224,-117.35707333333333,WAYPOINT,R,,ENRT
JEGLU,34.152168333333336,-98.64237166666666,WAYPOINT,R,,ENRT
JEGMO,32.65218333333333,-83.602085,WAYPOINT,R,,ENRT
JEGMU,38.32565666666667,-76.67422166666667,WAYPOINT,W,,ENRT
JEGNA,34.922425,-84.11961666666667,WAYPOINT,W,,ENRT
JEGOK,37.95973166666667,-84.84221666666667,WAYPOINT,W,,ENRT
JEGOV,30.084371666666666,-81.68740833333334,WAYPOINT,R,,ENRT
JEGTU,67.67282,-164.739195,WAYPOINT,R,L,ENRT
JEHFY,39.967108333333336,-122.36856,WAYPOINT,W,,ENRT
JEHLI,34.106633333333335,-115.56817833333334,WAYPOINT,C,L,ENRT
JEHMY,41.303165,-83.68861333333334,WAYPOINT,W,,ENRT
JEJMA,36.77568,-121.521825,WAYPOINT,C,L,ENRT
JEJME,41.98757666666667,-83.28493333333333,WAYPOINT,W,,ENRT
JEJZE,36.68685,-121.75955166666667,WAYPOINT,R,L,ENRT
JEKAN,46.85478166666667,-101.052025,WAYPOINT,R,L,ENRT
JEKBA,35.11805,-86.55142833333333,WAYPOINT,C,L,ENRT
JEKEG,43.02280666666667,-72.15846,WAYPOINT,W,,ENRT
JEKER,25.703498333333332,-79.04162833333334,WAYPOINT,W,,ENRT
JEKEX,59.38757666666667,-151.80168,WAYPOINT,C,L,ENRT
JEKIK,40.435653333333335,-79.808665,WAYPOINT,W,,ENRT
JEKIN,29.792665,-95.71954,WAYPOINT,W,,ENRT
JEKIR,36.303733333333334,-119.701395,WAYPOINT,R,,ENRT
JEKIX,33.68385833333333,-112.21679,WAYPOINT,R,,ENRT
JEKLI,65.77177666666667,-167.35383,WAYPOINT,W,L,ENRT
JEKLO,39.757115,-86.20920166666667,WAYPOINT,W,,ENRT
JEKOK,47.988508333333336,-103.45291833333333,WAYPOINT,W,L,ENRT
JEKOR,34.840893333333334,-120.43892,WAYPOINT,W,,ENRT
JEKPA,26.775321666666667,-82.41945166666666,WAYPOINT,W,,ENRT
JEKPU,67.825155,-146.242775,WAYPOINT,C,L,ENRT
JEKRA,32.87146833333333,-106.10673,WAYPOINT,R,,ENRT
JEKSU,29.76797,-95.10076166666667,WAYPOINT,W,,ENRT
JEKUD,32.468468333333334,-111.20635333333334,WAYPOINT,R,,ENRT
JEKUM,40.43983166666667,-86.176655,WAYPOINT,W,,ENRT
JELAD,34.390973333333335,-119.75311833333333,WAYPOINT,W,,ENRT
JELAK,39.768545,-84.35285666666667,WAYPOINT,W,,ENRT
JELAL,41.57455,-86.76746166666666,WAYPOINT,W,,ENRT
JELAX,32.37211833333333,-80.75464833333334,WAYPOINT,W,,ENRT
JELES,27.65175,-97.97344,WAYPOINT,R,,ENRT
JELFE,31.955641666666665,-102.20331166666666,WAYPOINT,W,,ENRT
JELFI,60.750811666666664,-161.70403833333333,WAYPOINT,W,,ENRT
JELGO,37.520271666666666,-116.60483666666667,WAYPOINT,R,,ENRT
JELIL,34.55790833333333,-103.54222666666666,WAYPOINT,W,,ENRT
JELIR,36.289656666666666,-114.968295,WAYPOINT,R,,ENRT
JELLE,66.85649166666667,-158.91762,WAYPOINT,C,L,ENRT
JELLO,36.40609666666667,-84.83480666666667,WAYPOINT,R,L,ENRT
JELLS,40.00789833333333,-86.65283666666667,WAYPOINT,C,L,ENRT
JELNU,8.620676666666666,168.08924666666667,WAYPOINT,W,,ENRT
JELRA,29.87183,-95.67513666666666,WAYPOINT,W,,ENRT
JELRO,45.807305,-102.85782666666667,WAYPOINT,C,B,ENRT
JELSA,42.00958333333333,-72.69028833333333,WAYPOINT,W,,ENRT
JELSU,27.41871,-82.592215,WAYPOINT,R,,ENRT
JELTI,44.98954166666667,-118.351925,WAYPOINT,C,B,ENRT
JELUX,33.40218333333333,-118.33990833333333,WAYPOINT,W,,ENRT
JELVO,48.27396666666667,-118.08503333333333,WAYPOINT,W,,ENRT
JEMAD,38.283768333333335,-121.89035833333334,WAYPOINT,R,,ENRT
JEMAG,61.16856333333333,-149.90272,WAYPOINT,W,,ENRT
JEMAN,32.80555666666667,-116.841275,WAYPOINT,R,,ENRT
JEMAS,30.772466666666666,-83.189015,WAYPOINT,R,,ENRT
JEMAV,32.65397,-97.35632166666667,WAYPOINT,W,,ENRT
JEMBA,42.92359,-89.92447,WAYPOINT,W,,ENRT
JEMDA,40.95074666666667,-79.02067666666666,WAYPOINT,W,,ENRT
JEMDO,28.09223666666667,-80.68811666666667,WAYPOINT,R,,ENRT
JEMED,66.89294833333334,-162.72531833333332,WAYPOINT,W,,ENRT
JEMEM,35.371825,-97.28585666666666,WAYPOINT,R,,ENRT
JEMET,34.80927833333333,-77.30851833333334,WAYPOINT,W,,ENRT
JEMGA,64.807915,-165.12537666666665,WAYPOINT,R,L,ENRT
JEMIS,33.41899166666666,-117.22153,WAYPOINT,W,,ENRT
JEMKU,41.05707833333334,-112.04186666666666,WAYPOINT,R,L,ENRT
JEMOD,33.374885,-117.25817666666667,WAYPOINT,W,,ENRT
JEMPA,30.606313333333333,-89.65317166666667,WAYPOINT,W,,ENRT
JEMSO,41.98638666666667,-76.52363333333334,WAYPOINT,W,,ENRT
JEMTA,32.15,-98.18333333333334,WAYPOINT,W,,ENRT
JEMTO,33.10442166666667,-106.16835166666667,WAYPOINT,C,,ENRT
JEMUT,40.35624333333333,-86.82534666666666,WAYPOINT,W,,ENRT
JEMVI,40.79047166666667,-96.75726833333333,WAYPOINT,R,,ENRT
JENAN,34.625701666666664,-92.38954333333334,WAYPOINT,C,L,ENRT
JENAR,36.32553,-114.92374666666667,WAYPOINT,R,,ENRT
JENAT,33.867315,-84.31941666666667,WAYPOINT,W,,ENRT
JENDO,33.835905,-81.30245833333333,WAYPOINT,W,,ENRT
JENEK,29.806293333333333,-85.33524,WAYPOINT,R,,ENRT
JENEM,29.838878333333334,-99.15223,WAYPOINT,W,,ENRT
JENEP,56.62302833333333,-132.48443,WAYPOINT,W,,ENRT
JENEY,39.35161,-84.08767166666667,WAYPOINT,C,L,ENRT
JENGU,39.49118,-118.767825,WAYPOINT,W,,ENRT
JENID,36.355,-116.8505,WAYPOINT,W,,ENRT
JENIE,38.893296666666664,-79.85624,WAYPOINT,R,,ENRT
JENIM,28.683771666666665,-82.47355,WAYPOINT,W,,ENRT
JENIP,35.62315666666667,-84.21891333333333,WAYPOINT,R,,ENRT
JENIT,39.88908333333333,-82.89119166666667,WAYPOINT,W,,ENRT
JENIV,41.75592833333333,-81.03765833333334,WAYPOINT,W,,ENRT
JENKI,46.338251666666665,-114.08361166666667,WAYPOINT,C,L,ENRT
JENKN,36.97305,-91.26749333333333,WAYPOINT,W,L,ENRT
JENKS,30.634548333333335,-78.69059833333333,WAYPOINT,W,B,ENRT
JENKY,36.78815,-93.73610833333333,WAYPOINT,R,L,ENRT
JENNA,32.421668333333336,-93.28524666666667,WAYPOINT,C,L,ENRT
JENNE,44.11740666666667,-105.67478833333334,WAYPOINT,C,L,ENRT
JENNI,39.76849833333333,-124.02380166666667,WAYPOINT,W,L,ENRT
JENNN,30.669873333333335,-86.52033666666667,WAYPOINT,R,,ENRT
JENNO,41.151755,-75.32551166666667,WAYPOINT,C,H,ENRT
JENOB,28.106915,-97.62594333333334,WAYPOINT,W,,ENRT
JENOM,33.325561666666665,-104.42013333333334,WAYPOINT,R,,ENRT
JENOS,36.34153166666667,-98.08478166666667,WAYPOINT,W,,ENRT
JENRU,35.13464166666667,-85.17644166666666,WAYPOINT,W,,ENRT
JENSA,40.18933333333333,-119.22116666666666,WAYPOINT,W,H,ENRT
JENSN,28.339321666666667,-81.75816333333333,WAYPOINT,C,L,ENRT
JENSO,19.707205,-156.04214166666668,WAYPOINT,C,,ENRT
JENTA,38.35539833333333,-77.33972666666666,WAYPOINT,W,,ENRT
JENUK,41.39256,-103.168905,WAYPOINT,C,L,ENRT
JENUX,35.02256833333333,-101.49088833333333,WAYPOINT,R,,ENRT
JENYY,39.93589333333333,-68.10757,WAYPOINT,W,B,ENRT
JEPAR,38.00393833333333,-116.88796333333333,WAYPOINT,C,,ENRT
JEPCE,7.253333333333333,151.806295,WAYPOINT,W,,ENRT
JEPEG,29.453985,-92.45468333333334,WAYPOINT,C,,ENRT
JEPEL,29.990331666666666,-85.500905,WAYPOINT,R,,ENRT
JEPER,41.30173666666666,-88.98746,WAYPOINT,W,,ENRT
JEPEV,38.55137666666667,-89.85684166666667,WAYPOINT,R,,ENRT
JEPEX,34.97156666666667,-81.73585166666666,WAYPOINT,W,H,ENRT
JEPGA,29.54303833333333,-98.274915,WAYPOINT,C,,ENRT
JEPGI,64.50692333333333,-165.18993166666667,WAYPOINT,W,,ENRT
JEPIR,24.069515,-74.62308333333333,WAYPOINT,W,,ENRT
JEPIT,40.37511333333333,-123.70430666666667,WAYPOINT,R,L,ENRT
JEPKI,34.857618333333335,-99.255815,WAYPOINT,C,,ENRT
JEPLA,39.1757,-83.44006,WAYPOINT,W,,ENRT
JEPOB,34.638531666666665,-90.27392666666667,WAYPOINT,C,L,ENRT
JEPOD,38.89242,-90.27135666666666,WAYPOINT,R,,ENRT
JEPPC,39.38898666666667,-104.58880833333333,WAYPOINT,W,,ENRT
JEPRO,36.45128,-93.79118666666666,WAYPOINT,R,L,ENRT
JEPSI,25.98593,-79.95144166666667,WAYPOINT,W,,ENRT
JEPTU,38.969651666666664,-77.05078166666667,WAYPOINT,W,,ENRT
JEPVU,40.103748333333336,-84.224385,WAYPOINT,W,,ENRT
JERAN,29.76806,-90.09224,WAYPOINT,W,,ENRT
JERAS,45.23479666666667,-93.68750333333334,WAYPOINT,R,,ENRT
JERBI,30.439341666666667,-81.37397166666666,WAYPOINT,R,,ENRT
JERDN,63.74288833333333,-160.73865166666667,WAYPOINT,W,L,ENRT
JERDT,41.27068166666667,-79.833445,WAYPOINT,W,,ENRT
JEREE,39.98915,-75.25294166666667,WAYPOINT,W,,ENRT
JERES,39.639066666666665,-77.45303333333334,WAYPOINT,C,H,ENRT
JERET,28.141561666666668,-82.73663666666667,WAYPOINT,W,,ENRT
JEREV,32.95489166666667,-105.99276,WAYPOINT,R,,ENRT
JEREX,40.29116666666667,-86.087,WAYPOINT,C,,ENRT
